Protein_Id,Reference_Def,Hit Def,Status,Number of Mutations,Length,Category
YP_005227850.1,lipopolysaccharide O-antigen ABC transport system transmembrane component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS97275.1 ABC transporter permease [Klebsiella pneumoniae],Mutated,1,255,Transporters
YP_005225997.1,peptide ABC transporter substrate-binding protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93659.1 glutathione ABC transporter substrate-binding protein GsiB [Klebsiella pneumoniae],Mutated,9,513,Transporters
YP_005224746.1,D-alanine/D-serine/glycine permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92497.1 D-serine/D-alanine/glycine transporter [Klebsiella pneumoniae],Mutated,11,467,Transporters
YP_005229306.1,nickel transporter permease NikB [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96940.1 nickel ABC transporter permease subunit NikB [Klebsiella pneumoniae],Mutated,9,314,Transporters
YP_005227130.1,protein AraJ [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94758.1 MFS transporter AraJ [Klebsiella pneumoniae],Mutated,4,384,Transporters
YP_005227147.1,energy-dependent efflux protein for methyl viologen resistance [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94776.1 MFS transporter [Klebsiella pneumoniae],Mutated,11,499,Transporters
YP_005226411.1,putative ABC transporter permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94034.1 thiamine ABC transporter permease [Klebsiella pneumoniae],Mutated,38,508,Transporters
YP_005227324.1,ABC transporter ATP-binding protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94935.1 ABC transporter ATP-binding protein [Klebsiella pneumoniae],Mutated,7,271,Transporters
YP_005228066.1,histidine and lysine/arginine/ornithine transport system ABC transporter permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95692.1 amino acid ABC transporter permease [Klebsiella pneumoniae],Mutated,1,228,Transporters
YP_005225280.1,gamma-aminobutyrate transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92993.1 GABA permease [Klebsiella pneumoniae],Mutated,7,466,Transporters
YP_005228767.1,nucleoside permease NupG [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96424.1 nucleoside permease [Klebsiella pneumoniae],Mutated,4,417,Transporters
YP_005224646.1,proline/glycine betaine transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92405.1 proline/betaine transporter [Klebsiella pneumoniae],Mutated,5,500,Transporters
YP_005227251.1,putative peptide transport protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94870.1 dipeptide/tripeptide permease A [Klebsiella pneumoniae],Mutated,1,501,Transporters
YP_005224346.1,putative sugar phosphotransferase component IIC [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92113.1 PTS ascorbate transporter subunit IIC [Klebsiella pneumoniae],Mutated,3,455,Transporters
YP_005227584.1,molybdate ABC transporter periplasmic substrate-binding protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95167.1 molybdenum ABC transporter substrate-binding protein [Klebsiella pneumoniae],Mutated,9,269,Transporters
YP_005227300.1,oligopeptide ABC transporter oligopeptide-binding protein+C3707 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94914.1 ABC transporter substrate-binding protein [Klebsiella pneumoniae],Mutated,24,567,Transporters
YP_005226062.1,spermidine/putrescine transport system periplasmic substrate-binding component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93726.1 spermidine/putrescine ABC transporter substrate-binding protein PotF [Klebsiella pneumoniae],Mutated,4,370,Transporters
YP_005225704.1,putative binding-protein-dependent transport systems inner membrane component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93388.1 ABC transporter permease [Klebsiella pneumoniae],Mutated,8,221,Transporters
YP_005228282.1,alpha-ketoglutarate transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95939.1 MFS transporter [Klebsiella pneumoniae],Mutated,9,432,Transporters
YP_005227949.1,beta-methylgalactoside transporter inner membrane protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95580.1 galactoside ABC transporter permease MglC [Klebsiella pneumoniae],Mutated,2,336,Transporters
YP_005224884.1,copper/silver efflux system outer membrane protein CusC [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92627.1 copper transporter [Klebsiella pneumoniae],Mutated,32,461,Transporters
YP_005228624.1,putative ABC transporter periplasmic binding protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96287.1 sugar ABC transporter substrate-binding protein [Klebsiella pneumoniae],Mutated,6,428,Transporters
YP_005225996.1,glutathione transporter ATP-binding protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93658.1 glutathione ABC transporter ATP-binding protein GsiA [Klebsiella pneumoniae],Mutated,10,619,Transporters
YP_005228050.1,sodium/sulfate symporter family transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95677.1 SLC13 family permease [Klebsiella pneumoniae],Mutated,6,610,Transporters
YP_005227177.1,L-asparagine permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94803.1 amino acid permease [Klebsiella pneumoniae],Mutated,6,484,Transporters
YP_005224309.1,ribose ABC transporter permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92075.1 ribose ABC transporter permease [Klebsiella pneumoniae],Mutated,2,321,Transporters
YP_005225347.1,S-methylmethionine transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93052.1 S-methylmethionine permease [Klebsiella pneumoniae],Mutated,7,469,Transporters
YP_005227379.1,amino acid ABC transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94986.1 amino acid ABC transporter permease [Klebsiella pneumoniae],Mutated,1,254,Transporters
YP_005225987.1,putative general substrate transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93650.1 MFS transporter [Klebsiella pneumoniae],Mutated,4,433,Transporters
YP_005226840.1,high-affinity branched-chain amino acid ABC transport system permease component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94501.1 urea ABC transporter permease subunit UrtC [Klebsiella pneumoniae],Mutated,7,357,Transporters
YP_005226387.1,metabolite transporter YdjK [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94015.1 MFS transporter [Klebsiella pneumoniae],Mutated,24,435,Transporters
YP_005228243.1,sugar transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95904.1 sugar transporter [Klebsiella pneumoniae],Mutated,10,478,Transporters
YP_005227001.1,putative ABC-type spermidine/putrescine transport protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94646.1 spermidine/putrescine ABC transporter [Klebsiella pneumoniae],Mutated,7,366,Transporters
YP_005227440.1,"iron compound ABC superfamily ATP binding cassette transporter, binding protein [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS95039.1 ABC transporter permease [Klebsiella pneumoniae],Mutated,12,345,Transporters
YP_005227979.1,ATPase [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95608.1 microcin C ABC transporter ATP-binding protein YejF [Klebsiella pneumoniae],Mutated,15,529,Transporters
YP_005227162.1,putative sugar transport protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94789.1 MFS transporter [Klebsiella pneumoniae],Mutated,45,427,Transporters
YP_005225683.1,"putative transport protein, PTS system [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS93369.1 PTS mannose/fructose/sorbose transporter subunit IIB [Klebsiella pneumoniae],Mutated,1,156,Transporters
YP_005224899.1,ribose high-affinity ABC transporter permease component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92642.1 sugar ABC transporter permease [Klebsiella pneumoniae],Mutated,5,323,Transporters
YP_005227976.1,oligopeptide ABC transporter substrate-binding protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95605.1 ABC transporter substrate-binding protein [Klebsiella pneumoniae],Mutated,23,601,Transporters
YP_005226466.1,putative metabolite transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94084.1 EamA family transporter [Klebsiella pneumoniae],Mutated,14,302,Transporters
YP_005228670.1,di-/tripeptide transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96330.1 MFS transporter [Klebsiella pneumoniae],Mutated,8,517,Transporters
YP_005224989.1,putative Na+ dependent nucleoside transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92726.1 NupC/NupG family nucleoside CNT transporter [Klebsiella pneumoniae],Mutated,3,425,Transporters
YP_005224739.1,MFS transporter,GCA_002156725.1 ARS92489.1 MFS transporter [Klebsiella pneumoniae],Mutated,10,397,Transporters
YP_005224347.1,"putative ketose-bisphosphate aldolase, class-II [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS92114.1 iron ABC transporter substrate-binding protein [Klebsiella pneumoniae],Mutated,1,280,Transporters
YP_005228447.1,"PTS system, lactose/cellobiose family IIC component [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS96116.1 PTS cellobiose transporter subunit IIC [Klebsiella pneumoniae],Mutated,311,167,Transporters
YP_005228450.1,PEP-dependent phosphotransferase enzyme III [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96119.1 PTS lactose/cellobiose transporter subunit IIA [Klebsiella pneumoniae],Mutated,2,104,Transporters
YP_005227941.1,PTS system transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95571.1 PTS beta-glucoside transporter subunit EIIBCA [Klebsiella pneumoniae],Mutated,57,657,Transporters
YP_005226700.1,D-alanine/D-serine/glycine transport protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94373.1 amino acid transporter [Klebsiella pneumoniae],Mutated,11,476,Transporters
YP_005226523.1,periplasmic murein tripeptide (L-Ala-gamma-D-Glut-m-DAP) permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94205.1 oligopeptide ABC transporter substrate-binding protein OppA [Klebsiella pneumoniae],Mutated,6,538,Transporters
YP_005227424.1,cysteine desulfurase [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95026.1 ABC transporter ATP-binding protein [Klebsiella pneumoniae],Mutated,4,248,Transporters
YP_005227012.1,histidine transport [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94656.1 amino acid ABC transporter ATP-binding protein [Klebsiella pneumoniae],Mutated,4,245,Transporters
YP_005225771.1,cytosine permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93449.1 cytosine permease [Klebsiella pneumoniae],Mutated,11,420,Transporters
YP_005225391.1,putative phosphoenolpyruvate-dependent sugar PTS family enzyme IIA component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93093.1 PTS sugar transporter subunit IIA [Klebsiella pneumoniae],Mutated,5,147,Transporters
YP_005227358.1,heme ABC transporter membrane protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94968.1 heme ABC transporter permease [Klebsiella pneumoniae],Mutated,7,245,Transporters
YP_005227817.1,shikimate transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95459.1 MFS transporter [Klebsiella pneumoniae],Mutated,9,439,Transporters
YP_005225620.1,sugar ABC transport system permease component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93317.1 ABC transporter [Klebsiella pneumoniae],Mutated,8,340,Transporters
YP_005224885.1,hypothetical protein KPHS_05850 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92628.1 cation transporter [Klebsiella pneumoniae],Mutated,2,46,Transporters
