Protein_Id,Reference_Def,Hit Def,Status,Number of Mutations,Length,Category
YP_005224520.1,DUF1481 domain-containing protein,GCA_002156725.1 ARS97115.1 hypothetical protein B9G35_01950 [Klebsiella pneumoniae],Mutated,3,231,Hypothetical Proteins
YP_005225598.1,hypothetical protein KPHS_12980 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93295.1 hypothetical protein B9G35_07470 [Klebsiella pneumoniae],Mutated,6,101,Hypothetical Proteins
YP_005224782.1,putative inner membrane protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92531.1 hypothetical protein B9G35_03285 [Klebsiella pneumoniae],Mutated,4,214,Hypothetical Proteins
YP_005226694.1,hypothetical protein KPHS_23940 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC24157.1 hypothetical protein AM386_21195 [Klebsiella pneumoniae],Mutated,15,48,Hypothetical Proteins
YP_005224696.1,outer membrane lipoprotein Blc [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92447.1 hypothetical protein B9G35_02850 [Klebsiella pneumoniae],Mutated,6,177,Hypothetical Proteins
YP_005224452.1,lipoprotein,GCA_002156725.1 ARS92218.1 hypothetical protein B9G35_01545 [Klebsiella pneumoniae],Mutated,7,67,Hypothetical Proteins
YP_005225777.1,ABC transporter permease,GCA_002156725.1 ARS93455.1 hypothetical protein B9G35_08335 [Klebsiella pneumoniae],Mutated,50,282,Hypothetical Proteins
YP_005228684.1,hypothetical protein KPHS_43840 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96344.1 hypothetical protein B9G35_24060 [Klebsiella pneumoniae],Mutated,24,41,Hypothetical Proteins
YP_005225946.1,membrane protein,GCA_002156725.1 ARS93614.1 hypothetical protein B9G35_09265 [Klebsiella pneumoniae],Mutated,19,127,Hypothetical Proteins
YP_005228146.1,DUF2919 domain-containing protein,GCA_002156725.1 ARS95759.1 hypothetical protein B9G35_20935 [Klebsiella pneumoniae],Mutated,2,149,Hypothetical Proteins
YP_005227612.1,circularly permuted type 2 ATP-grasp protein,GCA_002156725.1 ARS95189.1 hypothetical protein B9G35_17785 [Klebsiella pneumoniae],Mutated,6,479,Hypothetical Proteins
YP_005224773.1,hypothetical protein KPHS_04730 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002967795.2 QKE15798.1 hypothetical protein C5707_018820 [Klebsiella pneumoniae],Mutated,2,38,Hypothetical Proteins
YP_005225539.1,hypothetical protein KPHS_12390 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156745.1 ART01778.1 hypothetical protein B8O09_22680 [Klebsiella pneumoniae],Mutated,69,111,Hypothetical Proteins
YP_005225156.1,YacC family pilotin-like protein,GCA_002156725.1 ARS92880.1 hypothetical protein B9G35_05210 [Klebsiella pneumoniae],Mutated,4,119,Hypothetical Proteins
YP_005225855.1,putative carboxylase [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93531.1 hypothetical protein B9G35_08775 [Klebsiella pneumoniae],Mutated,6,218,Hypothetical Proteins
YP_005226605.1,DUF4123 domain-containing protein,GCA_002156725.1 ARS94284.1 hypothetical protein B9G35_12915 [Klebsiella pneumoniae],Mutated,4,259,Hypothetical Proteins
YP_005228961.1,YqjK-like family protein,GCA_002156725.1 ARS96609.1 hypothetical protein B9G35_25460 [Klebsiella pneumoniae],Mutated,16,98,Hypothetical Proteins
YP_005224781.1,putative inner membrane protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92530.1 hypothetical protein B9G35_03280 [Klebsiella pneumoniae],Mutated,1,258,Hypothetical Proteins
YP_005226601.1,OmpA/MotB domain-containing protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94280.1 hypothetical protein B9G35_12895 [Klebsiella pneumoniae],Mutated,44,568,Hypothetical Proteins
YP_005225612.1,hypothetical protein KPHS_13120 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93309.1 hypothetical protein B9G35_07545 [Klebsiella pneumoniae],Mutated,57,141,Hypothetical Proteins
YP_005224849.1,phage DNA binding protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92595.1 hypothetical protein B9G35_03645 [Klebsiella pneumoniae],Mutated,6,88,Hypothetical Proteins
YP_005224544.1,DUF3811 domain-containing protein,GCA_002156725.1 ARS92310.1 hypothetical protein B9G35_02095 [Klebsiella pneumoniae],Mutated,1,90,Hypothetical Proteins
YP_005227326.1,chromate ion transporter (CHR) family chromate transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002761315.1 ATU09643.1 hypothetical protein BMF28_01640 [Klebsiella pneumoniae],Mutated,90,139,Hypothetical Proteins
YP_005229499.1,50S ribosomal protein L21 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS91959.1 hypothetical protein B9G35_00110 [Klebsiella pneumoniae],Mutated,4,156,Hypothetical Proteins
YP_005229493.1,MBL fold metallo-hydrolase,GCA_002156725.1 ARS91953.1 hypothetical protein B9G35_00080 [Klebsiella pneumoniae],Mutated,11,259,Hypothetical Proteins
YP_005228664.1,(4Fe-4S)-binding protein,GCA_002156725.1 ARS97310.1 hypothetical protein B9G35_23955 [Klebsiella pneumoniae],Mutated,13,89,Hypothetical Proteins
YP_005227627.1,YcgN family cysteine cluster protein,GCA_002156725.1 ARS95202.1 hypothetical protein B9G35_17850 [Klebsiella pneumoniae],Mutated,2,148,Hypothetical Proteins
YP_005226337.1,hypothetical protein KPHS_20370 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93970.1 hypothetical protein B9G35_11210 [Klebsiella pneumoniae],Mutated,24,59,Hypothetical Proteins
YP_005225964.1,DksA/TraR family C4-type zinc finger protein,GCA_002156725.1 ARS93629.1 hypothetical protein B9G35_09340 [Klebsiella pneumoniae],Mutated,3,88,Hypothetical Proteins
YP_005228123.1,putative negative regulator [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95741.1 hypothetical protein B9G35_20835 [Klebsiella pneumoniae],Mutated,18,72,Hypothetical Proteins
YP_005228239.1,putative ABC-type transport protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95900.1 hypothetical protein B9G35_21655 [Klebsiella pneumoniae],Mutated,20,199,Hypothetical Proteins
YP_005228822.1,hypothetical protein KPHS_45220 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96476.1 hypothetical protein B9G35_24750 [Klebsiella pneumoniae],Mutated,3,361,Hypothetical Proteins
YP_005229552.1,hypothetical protein KPHS_52520 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC21986.1 hypothetical protein AM386_09185 [Klebsiella pneumoniae],Mutated,8,44,Hypothetical Proteins
YP_005226761.1,hypothetical protein KPHS_24610 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94431.1 hypothetical protein B9G35_13685 [Klebsiella pneumoniae],Mutated,6,118,Hypothetical Proteins
YP_005225639.1,hypothetical protein KPHS_13390 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002761315.1 ATU13160.1 hypothetical protein BMF28_21065 [Klebsiella pneumoniae],Mutated,3,45,Hypothetical Proteins
YP_005228926.1,hypothetical protein KPHS_46260 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS97319.1 hypothetical protein B9G35_25280 [Klebsiella pneumoniae],Mutated,6,61,Hypothetical Proteins
YP_005225461.1,hypothetical protein KPHS_11610 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93160.1 hypothetical protein B9G35_06745 [Klebsiella pneumoniae],Mutated,2,85,Hypothetical Proteins
YP_005227578.1,hypothetical protein KPHS_32780 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95162.1 hypothetical protein B9G35_17640 [Klebsiella pneumoniae],Mutated,53,53,Hypothetical Proteins
YP_005227658.1,putative outer membrane or exported [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95231.1 hypothetical protein B9G35_18010 [Klebsiella pneumoniae],Mutated,2,79,Hypothetical Proteins
YP_005228975.1,hypothetical protein KPHS_46750 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC25915.1 hypothetical protein AM386_06185 [Klebsiella pneumoniae],Mutated,37,41,Hypothetical Proteins
YP_005224912.1,DUF2164 domain-containing protein,GCA_002156725.1 ARS92655.1 hypothetical protein B9G35_03975 [Klebsiella pneumoniae],Mutated,4,79,Hypothetical Proteins
YP_005226586.1,putative bacteriophage protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94268.1 hypothetical protein B9G35_12820 [Klebsiella pneumoniae],Mutated,10,117,Hypothetical Proteins
YP_005227407.1,ABC transporter substrate-binding protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95010.1 hypothetical protein B9G35_16785 [Klebsiella pneumoniae],Mutated,14,352,Hypothetical Proteins
YP_005226290.1,hypothetical protein KPHS_19900 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC24617.1 hypothetical protein AM386_23755 [Klebsiella pneumoniae],Mutated,3,40,Hypothetical Proteins
YP_005226339.1,hypothetical protein KPHS_20390 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC24566.1 hypothetical protein AM386_23460 [Klebsiella pneumoniae],Mutated,11,54,Hypothetical Proteins
YP_005226574.1,putative bacteriophage protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94256.1 hypothetical protein B9G35_12750 [Klebsiella pneumoniae],Mutated,33,381,Hypothetical Proteins
YP_005225589.1,hypothetical protein KPHS_12890 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002903005.1 AUV39430.1 hypothetical protein C2U50_23155 [Klebsiella pneumoniae],Mutated,2,118,Hypothetical Proteins
YP_005227668.1,YebV family protein,GCA_002156725.1 ARS95241.1 hypothetical protein B9G35_18060 [Klebsiella pneumoniae],Mutated,24,102,Hypothetical Proteins
YP_005224859.1,hypothetical protein KPHS_05590 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92601.1 hypothetical protein B9G35_03685 [Klebsiella pneumoniae],Mutated,8,115,Hypothetical Proteins
YP_005224909.1,DUF3343 domain-containing protein,GCA_002156725.1 ARS92652.1 hypothetical protein B9G35_03960 [Klebsiella pneumoniae],Mutated,3,84,Hypothetical Proteins
YP_005225590.1,baseplate J/gp47 family protein,GCA_002903005.1 AUV39431.1 hypothetical protein C2U50_23160 [Klebsiella pneumoniae],Mutated,13,410,Hypothetical Proteins
YP_005227555.1,hypothetical protein KPHS_32550 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS97258.1 hypothetical protein B9G35_17510 [Klebsiella pneumoniae],Mutated,104,44,Hypothetical Proteins
YP_005229275.1,hypothetical protein KPHS_49750 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC21713.1 hypothetical protein AM386_07705 [Klebsiella pneumoniae],Mutated,1,78,Hypothetical Proteins
YP_005225873.1,hypothetical protein KPHS_15730 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC25023.1 hypothetical protein AM386_26080 [Klebsiella pneumoniae],Mutated,11,47,Hypothetical Proteins
YP_005229400.1,"auxiliary transport protein, membrane fusion protein (MFP) family [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS97028.1 hypothetical protein B9G35_27730 [Klebsiella pneumoniae],Mutated,3,378,Hypothetical Proteins
YP_005228777.1,hypothetical protein KPHS_44770 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96435.1 hypothetical protein B9G35_24535 [Klebsiella pneumoniae],Mutated,25,317,Hypothetical Proteins
YP_005228799.1,hypothetical protein KPHS_44990 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96455.1 hypothetical protein B9G35_24640 [Klebsiella pneumoniae],Mutated,1,59,Hypothetical Proteins
YP_005225637.1,RcnB family protein,GCA_002156725.1 ARS93330.1 hypothetical protein B9G35_07660 [Klebsiella pneumoniae],Mutated,5,151,Hypothetical Proteins
YP_005225528.1,hypothetical protein KPHS_12280 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93219.1 hypothetical protein B9G35_07055 [Klebsiella pneumoniae],Mutated,11,112,Hypothetical Proteins
YP_005225037.1,alanyl-tRNA synthetase [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92770.1 hypothetical protein B9G35_04645 [Klebsiella pneumoniae],Mutated,9,209,Hypothetical Proteins
YP_005224619.1,hypothetical protein KPHS_03190 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92380.1 hypothetical protein B9G35_02470 [Klebsiella pneumoniae],Mutated,4,66,Hypothetical Proteins
YP_005226482.1,LapA family protein,GCA_002156725.1 ARS94101.1 hypothetical protein B9G35_11895 [Klebsiella pneumoniae],Mutated,2,102,Hypothetical Proteins
YP_005228692.1,protein YgfX,GCA_002156725.1 ARS96352.1 hypothetical protein B9G35_24100 [Klebsiella pneumoniae],Mutated,3,136,Hypothetical Proteins
YP_005228002.1,hypothetical protein KPHS_37020 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC25806.1 hypothetical protein AM386_30455 [Klebsiella pneumoniae],Mutated,12,43,Hypothetical Proteins
YP_005226611.1,"hypothetical protein KPHS_23110, partial [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS94290.1 hypothetical protein B9G35_12945 [Klebsiella pneumoniae],Mutated,456,432,Hypothetical Proteins
YP_005225195.1,hypothetical protein KPHS_08950 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC22933.1 hypothetical protein AM386_14405 [Klebsiella pneumoniae],Mutated,7,44,Hypothetical Proteins
YP_005228246.1,DoxX family protein,GCA_002156725.1 ARS97294.1 hypothetical protein B9G35_21690 [Klebsiella pneumoniae],Mutated,20,140,Hypothetical Proteins
YP_005228189.1,beta-barrel assembly-enhancing protease,GCA_002156725.1 ARS95800.1 hypothetical protein B9G35_21140 [Klebsiella pneumoniae],Mutated,3,487,Hypothetical Proteins
YP_005226540.1,hypothetical protein KPHS_22400 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94223.1 hypothetical protein B9G35_12585 [Klebsiella pneumoniae],Mutated,4,74,Hypothetical Proteins
YP_005226328.1,hypothetical protein KPHS_20280 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_018128465.1 QUC43850.1 hypothetical protein JY394_17185 [Klebsiella pneumoniae],Mutated,3,50,Hypothetical Proteins
YP_005226123.1,winged helix-turn-helix domain-containing protein,GCA_002156725.1 ARS93783.1 hypothetical protein B9G35_10170 [Klebsiella pneumoniae],Mutated,11,409,Hypothetical Proteins
YP_005227522.1,hypothetical protein KPHS_32220 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC23372.1 hypothetical protein AM386_16895 [Klebsiella pneumoniae],Mutated,6,37,Hypothetical Proteins
YP_005225942.1,putative transport protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93610.1 hypothetical protein B9G35_09245 [Klebsiella pneumoniae],Mutated,6,234,Hypothetical Proteins
YP_005227810.1,hypothetical protein KPHS_35100 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95452.1 hypothetical protein B9G35_19245 [Klebsiella pneumoniae],Mutated,13,191,Hypothetical Proteins
YP_005227493.1,YchE family NAAT transporter,GCA_002156725.1 ARS95085.1 hypothetical protein B9G35_17195 [Klebsiella pneumoniae],Mutated,3,215,Hypothetical Proteins
YP_005228819.1,DUF3577 domain-containing protein,GCA_002156725.1 ARS96474.1 hypothetical protein B9G35_24740 [Klebsiella pneumoniae],Mutated,1,150,Hypothetical Proteins
YP_005226513.1,YcjX family protein,GCA_002156725.1 ARS94197.1 hypothetical protein B9G35_12450 [Klebsiella pneumoniae],Mutated,5,465,Hypothetical Proteins
YP_005227751.1,"putative outer membrane protein N precursor, partial [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS95317.1 hypothetical protein B9G35_18480 [Klebsiella pneumoniae],Mutated,38,58,Hypothetical Proteins
YP_005228373.1,YgaC family protein,GCA_002156725.1 ARS96046.1 hypothetical protein B9G35_22470 [Klebsiella pneumoniae],Mutated,1,120,Hypothetical Proteins
YP_005228979.1,hypothetical protein KPHS_46790 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC21432.1 hypothetical protein AM386_06205 [Klebsiella pneumoniae],Mutated,2,40,Hypothetical Proteins
YP_005225638.1,hypothetical protein KPHS_13380 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC26115.1 hypothetical protein AM386_27415 [Klebsiella pneumoniae],Mutated,26,41,Hypothetical Proteins
YP_005228794.1,type I toxin-antitoxin system SymE family toxin,GCA_002156725.1 ARS97312.1 hypothetical protein B9G35_24620 [Klebsiella pneumoniae],Mutated,110,97,Hypothetical Proteins
YP_005225975.1,hypothetical protein KPHS_16750 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC24927.1 hypothetical protein AM386_25515 [Klebsiella pneumoniae],Mutated,1,41,Hypothetical Proteins
YP_005225196.1,hypothetical protein KPHS_08960 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC22934.1 hypothetical protein AM386_14410 [Klebsiella pneumoniae],Mutated,4,54,Hypothetical Proteins
YP_005227416.1,hypothetical protein KPHS_31160 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95019.1 hypothetical protein B9G35_16830 [Klebsiella pneumoniae],Mutated,20,52,Hypothetical Proteins
YP_005227651.1,manganese efflux pump MntP,GCA_002156725.1 ARS95224.1 hypothetical protein B9G35_17965 [Klebsiella pneumoniae],Mutated,4,188,Hypothetical Proteins
YP_005224777.1,hypothetical protein KPHS_04770 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC25955.1 hypothetical protein AM386_12150 [Klebsiella pneumoniae],Mutated,3,43,Hypothetical Proteins
YP_005226028.1,hypothetical protein KPHS_17280 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93701.1 hypothetical protein B9G35_09715 [Klebsiella pneumoniae],Mutated,17,127,Hypothetical Proteins
YP_005225965.1,DUF1471 domain-containing protein,GCA_002156725.1 ARS93630.1 hypothetical protein B9G35_09345 [Klebsiella pneumoniae],Mutated,36,86,Hypothetical Proteins
YP_005226873.1,hypothetical protein KPHS_25730 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94531.1 hypothetical protein B9G35_14230 [Klebsiella pneumoniae],Mutated,7,238,Hypothetical Proteins
YP_005227290.1,hypothetical protein KPHS_29900 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC23588.1 hypothetical protein AM386_18120 [Klebsiella pneumoniae],Mutated,2,49,Hypothetical Proteins
YP_005229191.1,YheU family protein,GCA_002156725.1 ARS96829.1 hypothetical protein B9G35_26655 [Klebsiella pneumoniae],Mutated,1,72,Hypothetical Proteins
YP_005226546.1,hypothetical protein KPHS_22460 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002967795.2 QKE18111.1 hypothetical protein C5707_030130 (plasmid) [Klebsiella pneumoniae],Mutated,36,40,Hypothetical Proteins
YP_005225572.1,hypothetical protein KPHS_12720 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002903005.1 AUV39412.1 hypothetical protein C2U50_23055 [Klebsiella pneumoniae],Mutated,544,107,Hypothetical Proteins
YP_005225622.1,hypothetical protein KPHS_13220 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93318.1 hypothetical protein B9G35_07590 [Klebsiella pneumoniae],Mutated,25,202,Hypothetical Proteins
YP_005225636.1,hypothetical protein KPHS_13360 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93329.1 hypothetical protein B9G35_07655 [Klebsiella pneumoniae],Mutated,4,129,Hypothetical Proteins
YP_005227875.1,putative transmembrane protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95516.1 hypothetical protein B9G35_19595 [Klebsiella pneumoniae],Mutated,11,527,Hypothetical Proteins
YP_005227608.1,GIY-YIG nuclease family protein,GCA_002761315.1 ATU09884.1 hypothetical protein BMF28_02990 [Klebsiella pneumoniae],Mutated,8,285,Hypothetical Proteins
YP_005228188.1,hypothetical protein KPHS_38880 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC25890.1 hypothetical protein AM386_02360 [Klebsiella pneumoniae],Mutated,3,38,Hypothetical Proteins
YP_005225577.1,"hypothetical protein KPHS_12770, partial [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002903005.1 AUV41278.1 hypothetical protein C2U50_23090 [Klebsiella pneumoniae],Mutated,52,77,Hypothetical Proteins
YP_005228968.1,Spy/CpxP family protein refolding chaperone,GCA_002156725.1 ARS96615.1 hypothetical protein B9G35_25490 [Klebsiella pneumoniae],Mutated,5,136,Hypothetical Proteins
YP_005224854.1,"IS3 family element, transposase orfA [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156745.1 ART01159.1 hypothetical protein B8O09_19210 [Klebsiella pneumoniae],Mutated,366,88,Hypothetical Proteins
YP_005227368.1,hypothetical protein KPHS_30680 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94977.1 hypothetical protein B9G35_16605 [Klebsiella pneumoniae],Mutated,4,78,Hypothetical Proteins
YP_005229128.1,membrane protein,GCA_002156725.1 ARS96768.1 hypothetical protein B9G35_26310 [Klebsiella pneumoniae],Mutated,3,73,Hypothetical Proteins
YP_005227755.1,RidA family protein,GCA_002156725.1 ARS95320.1 hypothetical protein B9G35_18505 [Klebsiella pneumoniae],Mutated,2,129,Hypothetical Proteins
YP_005226999.1,hypothetical protein KPHS_26990 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94644.1 hypothetical protein B9G35_14825 [Klebsiella pneumoniae],Mutated,5,62,Hypothetical Proteins
YP_005227636.1,Slp family lipoprotein,GCA_002156725.1 ARS95209.1 hypothetical protein B9G35_17890 [Klebsiella pneumoniae],Mutated,4,193,Hypothetical Proteins
